src,dst,rel,label
159999,186925,protein_protein,1
160622,198564,protein_protein,1
159231,160075,protein_protein,1
162118,192398,protein_protein,1
198135,198135,protein_protein,1
154498,156024,protein_protein,1
197370,170511,protein_protein,1
184517,191898,protein_protein,1
155759,169117,protein_protein,1
197612,184877,protein_protein,1
187399,189169,protein_protein,1
160964,189679,protein_protein,1
163661,163082,protein_protein,1
194728,160791,protein_protein,1
191370,162075,protein_protein,1
197744,162299,protein_protein,1
194813,191789,protein_protein,1
160400,187752,protein_protein,1
188701,156512,protein_protein,1
159995,160952,protein_protein,1
197136,169233,protein_protein,1
187196,160317,protein_protein,1
156700,158903,protein_protein,1
159358,181881,protein_protein,1
158090,159200,protein_protein,1
190947,154369,protein_protein,1
192736,197406,protein_protein,1
197556,196336,protein_protein,1
163544,195174,protein_protein,1
157706,158914,protein_protein,1
160139,156565,protein_protein,1
190845,153747,protein_protein,1
196736,155038,protein_protein,1
191036,187505,protein_protein,1
195355,164039,protein_protein,1
193743,155120,protein_protein,1
160210,156414,protein_protein,1
162331,195820,protein_protein,1
158264,196686,protein_protein,1
159504,194063,protein_protein,1
182828,195022,protein_protein,1
157299,182889,protein_protein,1
156317,192187,protein_protein,1
154017,155198,protein_protein,1
181087,159519,protein_protein,2
159745,190735,protein_protein,1
160205,157521,protein_protein,1
159916,163273,protein_protein,1
158297,156106,protein_protein,1
205128,155055,protein_protein,1
158906,159791,protein_protein,1
163248,158441,protein_protein,1
160392,196324,protein_protein,1
154952,158374,protein_protein,1
153892,159072,protein_protein,1
193020,157486,protein_protein,1
158363,163324,protein_protein,1
182922,196370,protein_protein,1
155051,158426,protein_protein,1
188516,161305,protein_protein,1
158264,161448,protein_protein,1
154926,153800,protein_protein,1
185876,189542,protein_protein,1
163558,153660,protein_protein,1
156414,162056,protein_protein,1
191973,155633,protein_protein,1
155554,162062,protein_protein,1
162483,185813,protein_protein,2
163245,190228,protein_protein,1
162356,182941,protein_protein,1
160293,179884,protein_protein,1
162287,163014,protein_protein,1
156346,153692,protein_protein,1
193312,194136,protein_protein,1
158460,191889,protein_protein,1
157284,162063,protein_protein,1
162807,154435,protein_protein,1
192234,183475,protein_protein,1
153861,186714,protein_protein,1
198545,188926,protein_protein,1
187406,177258,protein_protein,1
186459,162540,protein_protein,1
161278,162824,protein_protein,1
156006,160301,protein_protein,2
189722,154961,protein_protein,1
156790,156776,protein_protein,1
194683,194078,protein_protein,1
158260,160752,protein_protein,2
160142,157335,protein_protein,1
191443,158286,protein_protein,1
158403,198896,protein_protein,2
197564,155385,protein_protein,1
159120,156179,protein_protein,1
156425,159370,protein_protein,1
157811,154580,protein_protein,1
157805,156478,protein_protein,1
157542,187421,protein_protein,1
188387,155886,protein_protein,1
191080,158005,protein_protein,1
193733,162416,protein_protein,1
192374,190844,protein_protein,1
177172,159601,protein_protein,1
153718,158624,protein_protein,1
158961,159024,protein_protein,1
188660,197581,protein_protein,1
158260,162331,protein_protein,1
157532,162792,protein_protein,1
175012,159730,protein_protein,1
154877,187750,protein_protein,1
159917,162361,protein_protein,1
190884,195046,protein_protein,1
187901,181412,protein_protein,1
185184,162473,protein_protein,1
162536,162348,protein_protein,1
158412,189195,protein_protein,1
187659,163368,protein_protein,1
162540,159032,protein_protein,1
156787,162203,protein_protein,1
153552,198896,protein_protein,2
184981,157916,protein_protein,1
183628,163976,protein_protein,1
160260,157644,protein_protein,1
162287,158614,protein_protein,1
157606,194375,protein_protein,1
160394,157893,protein_protein,1
161541,158690,protein_protein,1
158198,187729,protein_protein,1
196385,155179,protein_protein,1
156733,158604,protein_protein,1
156686,160598,protein_protein,1
167814,160231,protein_protein,1
173886,154955,protein_protein,1
158815,182363,protein_protein,1
160379,179449,protein_protein,1
180732,154393,protein_protein,1
158646,189456,protein_protein,1
172889,178288,protein_protein,1
184989,194386,protein_protein,1
160964,158115,protein_protein,1
162038,197288,protein_protein,1
187708,194940,protein_protein,1
181734,157559,protein_protein,1
158722,156319,protein_protein,1
189434,155339,protein_protein,1
159732,154349,protein_protein,1
158634,159661,protein_protein,1
179449,158945,protein_protein,1
160426,182457,protein_protein,1
166529,80833,protein_protein,1
186548,162599,protein_protein,1
176797,171571,protein_protein,1
163237,157722,protein_protein,1
173886,158614,protein_protein,1
187179,158994,protein_protein,1
80995,177390,protein_protein,1
183562,183562,protein_protein,1
162780,185522,protein_protein,1
192010,158241,protein_protein,1
193450,159701,protein_protein,1
160280,153572,protein_protein,1
157624,163257,protein_protein,1
160841,157344,protein_protein,1
160931,190728,protein_protein,1
188895,160602,protein_protein,1
155654,156318,protein_protein,1
194922,171192,protein_protein,1
160797,159417,protein_protein,1
198474,159250,protein_protein,1
195307,162945,protein_protein,1
171538,194137,protein_protein,1
186548,198380,protein_protein,1
197205,154897,protein_protein,1
157979,162945,protein_protein,1
159499,159306,protein_protein,1
192736,198509,protein_protein,1
190855,154708,protein_protein,1
194386,155919,protein_protein,1
156568,162653,protein_protein,1
159386,154678,protein_protein,1
187754,198350,protein_protein,1
153970,191921,protein_protein,1
189195,78088,protein_protein,1
175506,180980,protein_protein,1
162279,159177,protein_protein,1
198295,157578,protein_protein,1
183644,191024,protein_protein,1
189906,191244,protein_protein,1
186677,189751,protein_protein,1
195524,197199,protein_protein,1
164295,189321,protein_protein,1
155818,158945,protein_protein,1
174760,158823,protein_protein,1
164039,159548,protein_protein,1
157926,153996,protein_protein,1
197449,155187,protein_protein,1
187142,192770,protein_protein,1
195325,160230,protein_protein,1
160456,160217,protein_protein,1
197965,160332,protein_protein,1
158679,160202,protein_protein,2
157385,153523,protein_protein,1
158483,162919,protein_protein,1
163248,158397,protein_protein,1
156703,190100,protein_protein,1
186529,158375,protein_protein,1
194789,184732,protein_protein,1
196183,196324,protein_protein,1
159614,182779,protein_protein,1
197586,189688,protein_protein,1
171451,188243,protein_protein,1
161448,190484,protein_protein,1
159666,157945,protein_protein,1
185843,197079,protein_protein,1
197489,158181,protein_protein,1
157522,162406,protein_protein,1
162442,157735,protein_protein,1
157662,158167,protein_protein,1
187205,156639,protein_protein,1
162112,195842,protein_protein,1
159385,163233,protein_protein,1
181771,197869,protein_protein,1
193029,153408,protein_protein,1
158268,191624,protein_protein,1
154630,184804,protein_protein,1
158213,185391,protein_protein,1
194328,156509,protein_protein,1
189426,159079,protein_protein,1
187436,157508,protein_protein,1
175021,155266,protein_protein,1
191333,181577,protein_protein,1
199012,198882,protein_protein,1
159498,154622,protein_protein,1
195748,160445,protein_protein,1
156629,156457,protein_protein,1
160959,159449,protein_protein,1
188764,185094,protein_protein,1
197034,156428,protein_protein,1
153892,184176,protein_protein,1
159223,153607,protein_protein,1
163398,158948,protein_protein,1
189383,157370,protein_protein,1
156221,159174,protein_protein,1
185994,172262,protein_protein,1
160160,160748,protein_protein,1
187120,168464,protein_protein,1
163269,197019,protein_protein,1
198685,159031,protein_protein,1
158893,160139,protein_protein,1
158765,189239,protein_protein,1
166332,177871,protein_protein,1
190690,184800,protein_protein,1
156305,175791,protein_protein,1
160426,190725,protein_protein,1
162908,158697,protein_protein,1
158646,156349,protein_protein,1
164011,185726,protein_protein,1
155554,181716,protein_protein,1
187901,181922,protein_protein,1
157912,186487,protein_protein,1
157469,159622,protein_protein,1
192624,182948,protein_protein,1
159529,180006,protein_protein,1
157981,160637,protein_protein,1
185399,193068,protein_protein,1
193461,183642,protein_protein,1
75786,187261,protein_protein,1
164006,184257,protein_protein,1
197203,199028,protein_protein,1
192736,187354,protein_protein,1
186641,157429,protein_protein,1
159274,157546,protein_protein,1
162358,153887,protein_protein,1
158404,159049,protein_protein,1
159748,180776,protein_protein,1
189696,196705,protein_protein,1
159155,157344,protein_protein,1
156192,172221,protein_protein,1
155788,158594,protein_protein,1
156540,158801,protein_protein,1
155148,159614,protein_protein,1
153411,187818,protein_protein,1
156757,155293,protein_protein,1
184732,181027,protein_protein,1
157712,194819,protein_protein,1
197146,198372,protein_protein,1
195965,162205,protein_protein,1
159534,194932,protein_protein,1
155258,191793,protein_protein,1
160213,163544,protein_protein,1
186614,158354,protein_protein,1
153405,198168,protein_protein,1
155557,181105,protein_protein,1
158799,154756,protein_protein,1
154377,158621,protein_protein,1
191980,158782,protein_protein,1
192729,186580,protein_protein,1
154472,181054,protein_protein,1
155249,156811,protein_protein,1
193316,155132,protein_protein,1
197965,188465,protein_protein,1
156431,189308,protein_protein,1
155422,159294,protein_protein,1
162985,193597,protein_protein,1
192390,162165,protein_protein,1
165110,192535,protein_protein,1
191167,158486,protein_protein,1
188519,196384,protein_protein,1
155990,155779,protein_protein,1
159563,160137,protein_protein,1
192074,157987,protein_protein,1
154696,155321,protein_protein,1
157579,181862,protein_protein,1
180713,198625,protein_protein,1
157888,186547,protein_protein,2
186722,192315,protein_protein,2
160611,160229,protein_protein,1
154345,197433,protein_protein,1
187193,156472,protein_protein,1
168195,182941,protein_protein,1
156964,157591,protein_protein,1
162237,83768,protein_protein,1
156187,157352,protein_protein,1
197409,162601,protein_protein,1
187969,187282,protein_protein,1
192736,159136,protein_protein,1
156632,161449,protein_protein,1
173886,160759,protein_protein,1
192361,181899,protein_protein,1
154035,195886,protein_protein,1
186548,191964,protein_protein,1
157272,198468,protein_protein,1
190284,160450,protein_protein,1
182945,187801,protein_protein,1
163998,160221,protein_protein,1
156964,161373,protein_protein,1
158907,160314,protein_protein,1
155645,161438,protein_protein,1
182939,157501,protein_protein,1
153890,155984,protein_protein,2
162999,198187,protein_protein,1
163556,189329,protein_protein,1
189195,163995,protein_protein,1
199049,155383,protein_protein,1
189075,179746,protein_protein,1
196306,158495,protein_protein,1
162914,160236,protein_protein,1
160093,155617,protein_protein,1
163269,198469,protein_protein,1
163473,182939,protein_protein,1
160329,156663,protein_protein,1
159419,154921,protein_protein,1
156145,156539,protein_protein,1
156754,187520,protein_protein,1
162091,158352,protein_protein,1
155759,160950,protein_protein,1
156408,163938,protein_protein,1
188764,163868,protein_protein,2
197484,179019,protein_protein,1
157663,157607,protein_protein,1
153526,180461,protein_protein,1
158893,187487,protein_protein,1
191789,158330,protein_protein,1
182734,160794,protein_protein,1
163298,196139,protein_protein,1
180703,186578,protein_protein,1
185415,156351,protein_protein,1
198958,159373,protein_protein,1
187538,191108,protein_protein,1
160833,178759,protein_protein,1
175488,190519,protein_protein,1
194683,159563,protein_protein,1
160515,182897,protein_protein,1
176772,157852,protein_protein,1
160151,197501,protein_protein,1
190077,154350,protein_protein,1
181851,160596,protein_protein,1
159128,158736,protein_protein,1
186910,195575,protein_protein,1
155868,156568,protein_protein,1
163991,176153,protein_protein,1
178183,175890,protein_protein,1
188038,156472,protein_protein,1
170890,158091,protein_protein,1
172276,190279,protein_protein,1
178971,186528,protein_protein,1
183188,188007,protein_protein,1
158245,196758,protein_protein,1
158712,162285,protein_protein,1
188089,181609,protein_protein,1
78535,171312,protein_protein,1
162372,186874,protein_protein,1
173886,194899,protein_protein,1
192117,156472,protein_protein,1
190845,156431,protein_protein,1
156157,162285,protein_protein,1
190925,172937,protein_protein,1
198730,156162,protein_protein,1
197660,194967,protein_protein,1
196114,198224,protein_protein,1
158948,189320,protein_protein,1
162331,162753,protein_protein,1
158747,157759,protein_protein,1
162793,193608,protein_protein,1
161439,180421,protein_protein,1
181891,191262,protein_protein,1
156568,155192,protein_protein,1
158722,158629,protein_protein,1
156673,163877,protein_protein,1
160334,158093,protein_protein,1
189308,159677,protein_protein,1
158207,160316,protein_protein,1
157630,181221,protein_protein,1
183034,158865,protein_protein,1
198440,155567,protein_protein,1
188848,187268,protein_protein,1
159319,180001,protein_protein,1
159538,187538,protein_protein,1
155770,155332,protein_protein,1
161404,162356,protein_protein,1
162533,163363,protein_protein,1
159458,155464,protein_protein,1
172123,157953,protein_protein,1
158084,162028,protein_protein,1
158730,159143,protein_protein,1
157723,158381,protein_protein,1
179876,156641,protein_protein,1
163165,193395,protein_protein,1
160942,186105,protein_protein,1
163270,183434,protein_protein,1
194940,198087,protein_protein,1
160887,197395,protein_protein,1
195200,163474,protein_protein,1
155079,187715,protein_protein,1
159884,158419,protein_protein,1
157913,159818,protein_protein,1
158260,158245,protein_protein,1
156187,165430,protein_protein,1
197753,93638,protein_protein,1
159781,157336,protein_protein,1
180721,155862,protein_protein,1
160781,157506,protein_protein,1
187318,160212,protein_protein,1
155765,163362,protein_protein,1
158308,188943,protein_protein,1
157463,197092,protein_protein,1
196659,195226,protein_protein,1
158638,157403,protein_protein,1
197753,189342,protein_protein,1
159265,184070,protein_protein,1
183216,198168,protein_protein,1
163558,155000,protein_protein,1
163245,157811,protein_protein,1
155745,158930,protein_protein,1
195748,188117,protein_protein,1
187292,155237,protein_protein,1
158392,163143,protein_protein,1
184805,161535,protein_protein,1
176915,188594,protein_protein,1
155275,171652,protein_protein,1
157894,178127,protein_protein,1
156417,180374,protein_protein,1
153400,175915,protein_protein,1
194693,166075,protein_protein,1
187520,198413,protein_protein,1
156370,166304,protein_protein,1
196005,197755,protein_protein,1
193310,181094,protein_protein,1
196378,158846,protein_protein,1
159104,182878,protein_protein,1
195927,156315,protein_protein,1
156764,159707,protein_protein,1
156648,161449,protein_protein,1
191822,156005,protein_protein,1
193517,160955,protein_protein,1
153524,159177,protein_protein,1
153803,156667,protein_protein,1
172784,163405,protein_protein,1
154953,185894,protein_protein,1
196613,161438,protein_protein,1
153812,191995,protein_protein,1
159723,77002,protein_protein,1
156762,163661,protein_protein,1
190131,159234,protein_protein,1
186462,159910,protein_protein,1
188174,187069,protein_protein,1
158440,157924,protein_protein,1
194901,160841,protein_protein,1
157602,160245,protein_protein,1
159959,159684,protein_protein,1
156641,157448,protein_protein,1
180437,155122,protein_protein,1
155148,160595,protein_protein,1
162973,198455,protein_protein,1
162751,165231,protein_protein,1
181700,159559,protein_protein,1
157697,198972,protein_protein,1
191635,165273,protein_protein,1
158363,162303,protein_protein,1
157610,156238,protein_protein,2
160450,160976,protein_protein,2
158041,154811,protein_protein,1
159130,164024,protein_protein,1
192736,186689,protein_protein,1
159319,160225,protein_protein,1
157986,172466,protein_protein,1
166934,153524,protein_protein,1
157861,158862,protein_protein,1
163994,157424,protein_protein,1
173886,153472,protein_protein,1
155269,195274,protein_protein,1
198594,178287,protein_protein,1
192098,181450,protein_protein,1
160833,179630,protein_protein,1
198653,162925,protein_protein,1
160426,165046,protein_protein,1
188024,189938,protein_protein,1
158806,156142,protein_protein,1
159409,171571,protein_protein,1
162417,158704,protein_protein,1
167360,155624,protein_protein,1
184897,157335,protein_protein,1
158736,198544,protein_protein,1
170779,165752,protein_protein,1
154816,190387,protein_protein,1
185830,160728,protein_protein,1
160293,162297,protein_protein,1
176767,188388,protein_protein,1
162331,195588,protein_protein,1
159901,186580,protein_protein,1
163558,154070,protein_protein,1
154816,166468,protein_protein,1
155186,189718,protein_protein,1
153407,166934,protein_protein,1
158284,186446,protein_protein,1
194546,188218,protein_protein,1
189946,189680,protein_protein,1
159149,173671,protein_protein,1
196424,158006,protein_protein,1
195524,198101,protein_protein,1
188464,181176,protein_protein,1
157871,194131,protein_protein,1
158991,178363,protein_protein,2
167831,190077,protein_protein,1
166934,192836,protein_protein,1
185814,158730,protein_protein,1
158076,161278,protein_protein,1
158006,194489,protein_protein,1
162320,158354,protein_protein,1
154953,189244,protein_protein,1
163312,193185,protein_protein,1
160853,192519,protein_protein,1
154056,171527,protein_protein,1
153326,179390,protein_protein,1
197733,157731,protein_protein,1
159499,184066,protein_protein,1
191673,187629,protein_protein,1
160398,160292,protein_protein,1
189957,158696,protein_protein,1
188311,160298,protein_protein,1
156787,163131,protein_protein,1
162832,191224,protein_protein,1
193994,153471,protein_protein,1
189856,175702,protein_protein,1
162442,157420,protein_protein,1
181418,172031,protein_protein,1
189943,154678,protein_protein,1
190666,181925,protein_protein,1
189734,160108,protein_protein,1
197753,159045,protein_protein,1
162534,162692,protein_protein,1
187019,158639,protein_protein,1
168795,186625,protein_protein,1
160622,159635,protein_protein,1
160152,157355,protein_protein,1
159502,154927,protein_protein,1
198747,163398,protein_protein,1
158352,158515,protein_protein,1
157986,198370,protein_protein,1
155852,163382,protein_protein,1
189351,196614,protein_protein,1
192736,180051,protein_protein,1
171567,179697,protein_protein,1
191790,156145,protein_protein,1
162325,163411,protein_protein,1
160728,158526,protein_protein,1
158127,153560,protein_protein,1
194004,161438,protein_protein,1
156964,192779,protein_protein,1
153664,163303,protein_protein,1
157810,154738,protein_protein,1
187189,159166,protein_protein,1
156187,192258,protein_protein,1
191907,191096,protein_protein,1
195104,196975,protein_protein,1
160797,155645,protein_protein,1
189748,198682,protein_protein,1
158554,176766,protein_protein,1
198205,163932,protein_protein,1
182352,198892,protein_protein,1
157731,158450,protein_protein,1
158315,196614,protein_protein,1
198993,160631,protein_protein,1
156103,160854,protein_protein,1
174834,159362,protein_protein,1
174002,156013,protein_protein,1
158048,155872,protein_protein,1
162141,185696,protein_protein,1
158742,159177,protein_protein,1
160821,198729,protein_protein,1
191979,166348,protein_protein,1
192662,198847,protein_protein,1
163243,197464,protein_protein,1
184261,157431,protein_protein,1
177822,165009,protein_protein,1
158328,159840,protein_protein,1
156632,189674,protein_protein,1
162442,157687,protein_protein,1
196338,176015,protein_protein,1
160276,189015,protein_protein,1
162331,159495,protein_protein,1
187550,188820,protein_protein,1
156346,197864,protein_protein,1
180437,177071,protein_protein,1
188726,163869,protein_protein,1
186503,158398,protein_protein,1
185811,195585,protein_protein,1
159085,160387,protein_protein,1
153972,163988,protein_protein,1
153844,186659,protein_protein,1
189169,153454,protein_protein,1
192026,157460,protein_protein,1
165243,158317,protein_protein,1
189332,102073,protein_protein,1
154017,157336,protein_protein,1
162146,154733,protein_protein,1
186460,170871,protein_protein,1
154973,162081,protein_protein,1
194745,154817,protein_protein,1
158260,159173,protein_protein,1
160223,193536,protein_protein,1
157695,160273,protein_protein,1
155367,186871,protein_protein,1
198494,160258,protein_protein,1
154953,155176,protein_protein,1
160971,162998,protein_protein,1
172236,191096,protein_protein,1
172135,187625,protein_protein,1
186566,161284,protein_protein,1
177382,156663,protein_protein,1
162740,197686,protein_protein,1
162112,198013,protein_protein,1
158889,197430,protein_protein,1
194673,162535,protein_protein,1
163482,189748,protein_protein,1
153946,160594,protein_protein,1
163069,176116,protein_protein,1
198894,191306,protein_protein,1
157593,192998,protein_protein,1
154883,194790,protein_protein,1
157519,163010,protein_protein,1
187420,160678,protein_protein,1
160274,160330,protein_protein,1
189906,154975,protein_protein,1
154832,156713,protein_protein,1
185058,193402,protein_protein,2
192753,154961,protein_protein,1
154583,162792,protein_protein,1
173024,155765,protein_protein,1
162164,155254,protein_protein,1
195853,165955,protein_protein,1
187019,159798,protein_protein,1
191999,155621,protein_protein,1
155749,157409,protein_protein,1
186968,187788,protein_protein,1
158127,162092,protein_protein,1
160316,179445,protein_protein,1
189082,154516,protein_protein,1
189169,160699,protein_protein,1
174834,159391,protein_protein,1
162787,185058,protein_protein,2
159226,160659,protein_protein,1
154022,156670,protein_protein,1
159099,77931,protein_protein,1
193217,159085,protein_protein,1
196860,158745,protein_protein,1
185096,198697,protein_protein,1
181549,189178,protein_protein,1
186457,162077,protein_protein,1
162146,190522,protein_protein,1
155554,172269,protein_protein,1
158370,157796,protein_protein,1
190855,164295,protein_protein,1
189496,154432,protein_protein,1
153592,191445,protein_protein,1
158098,188622,protein_protein,1
183916,153910,protein_protein,1
186491,156126,protein_protein,1
157481,158369,protein_protein,1
160846,159282,protein_protein,1
154552,160732,protein_protein,1
158736,198878,protein_protein,1
160600,198318,protein_protein,1
165834,187920,protein_protein,1
190884,181802,protein_protein,1
154952,158705,protein_protein,1
185026,194173,protein_protein,1
158638,157839,protein_protein,1
170953,191243,protein_protein,1
172114,181422,protein_protein,1
153997,158312,protein_protein,1
188714,159282,protein_protein,1
183975,163998,protein_protein,1
154443,167983,protein_protein,1
187483,169043,protein_protein,1
158528,158539,protein_protein,1
157289,161466,protein_protein,1
157261,184732,protein_protein,1
183558,188592,protein_protein,1
188259,197332,protein_protein,1
162402,198262,protein_protein,1
183628,181677,protein_protein,1
155073,180421,protein_protein,1
158132,162416,protein_protein,1
160115,193921,protein_protein,1
185626,186482,protein_protein,1
192002,196118,protein_protein,1
198494,190344,protein_protein,1
186469,197757,protein_protein,1
198241,198393,protein_protein,1
161501,190287,protein_protein,1
193000,193000,protein_protein,1
155176,196613,protein_protein,1
157673,196335,protein_protein,1
163233,159798,protein_protein,1
157509,160327,protein_protein,1
162341,164028,protein_protein,1
155811,160715,protein_protein,1
156302,167796,protein_protein,1
197093,157344,protein_protein,1
198208,181596,protein_protein,1
158378,186686,protein_protein,1
163621,163251,protein_protein,1
155607,157713,protein_protein,1
156094,194364,protein_protein,1
162336,181826,protein_protein,1
181771,158175,protein_protein,1
167814,198369,protein_protein,1
198241,160663,protein_protein,1
163358,163358,protein_protein,1
160202,161386,protein_protein,2
191859,155268,protein_protein,1
191640,163398,protein_protein,1
162146,195281,protein_protein,1
190135,156584,protein_protein,1
163932,160312,protein_protein,2
195402,160290,protein_protein,1
196697,192858,protein_protein,1
160260,192258,protein_protein,1
153559,160950,protein_protein,1
198513,156554,protein_protein,1
193362,171724,protein_protein,1
155284,188423,protein_protein,1
190922,158197,protein_protein,1
184926,196706,protein_protein,1
155247,166071,protein_protein,1
156189,158533,protein_protein,1
162734,164524,protein_protein,1
154358,163996,protein_protein,1
189834,187344,protein_protein,1
158434,198316,protein_protein,1
188089,191841,protein_protein,1
195988,157579,protein_protein,1
153485,153485,protein_protein,1
158352,156221,protein_protein,1
157312,164477,protein_protein,1
161438,172641,protein_protein,1
155554,156594,protein_protein,1
198241,195466,protein_protein,1
164004,164908,protein_protein,1
156045,157356,protein_protein,1
158330,158993,protein_protein,1
159803,155187,protein_protein,1
165104,184908,protein_protein,1
156698,158693,protein_protein,1
160855,195442,protein_protein,1
196152,191026,protein_protein,1
163478,153326,protein_protein,1
162442,185421,protein_protein,1
157906,197534,protein_protein,1
159748,181313,protein_protein,1
183816,162131,protein_protein,1
156444,156650,protein_protein,1
156533,155280,protein_protein,1
197970,154466,protein_protein,1
155059,158862,protein_protein,2
196399,163431,protein_protein,1
154747,153874,protein_protein,1
178973,158851,protein_protein,1
193324,189729,protein_protein,1
194891,179044,protein_protein,1
189836,186636,protein_protein,1
159965,160362,protein_protein,1
196703,198345,protein_protein,1
164208,166556,protein_protein,1
190938,187202,protein_protein,1
153765,196316,protein_protein,1
197130,182700,protein_protein,1
184261,163398,protein_protein,1
189222,182872,protein_protein,1
162116,155109,protein_protein,1
189196,162486,protein_protein,1
160683,187782,protein_protein,1
160768,166239,protein_protein,1
198505,192492,protein_protein,1
196424,187817,protein_protein,1
180111,189169,protein_protein,1
159079,163125,protein_protein,1
155844,158574,protein_protein,1
188802,162424,protein_protein,1
196722,153848,protein_protein,1
163382,161828,protein_protein,1
195800,163026,protein_protein,1
192736,171178,protein_protein,1
192528,153832,protein_protein,1
160154,187880,protein_protein,1
189358,187196,protein_protein,1
160901,156159,protein_protein,2
155607,175642,protein_protein,1
187817,162269,protein_protein,1
158299,172718,protein_protein,1
155153,192127,protein_protein,2
190768,153526,protein_protein,1
198663,188117,protein_protein,1
157351,158115,protein_protein,1
188174,160575,protein_protein,1
163297,196180,protein_protein,1
196860,164064,protein_protein,1
179449,186949,protein_protein,1
191963,160597,protein_protein,1
163248,160723,protein_protein,1
159226,153405,protein_protein,1
175560,192617,protein_protein,1
156780,158773,protein_protein,1
197489,158892,protein_protein,1
194668,157292,protein_protein,1
157806,198502,protein_protein,1
162038,158892,protein_protein,1
198726,198726,protein_protein,1
186190,155059,protein_protein,1
186641,161536,protein_protein,1
166934,179610,protein_protein,1
163263,193088,protein_protein,1
154476,187528,protein_protein,1
195393,197355,protein_protein,1
189556,190408,protein_protein,1
189694,157841,protein_protein,1
196687,186484,protein_protein,2
189372,198948,protein_protein,1
186472,153802,protein_protein,1
156141,163879,protein_protein,1
154965,157997,protein_protein,1
186555,154653,protein_protein,1
158955,179028,protein_protein,1
162732,160379,protein_protein,1
178176,195325,protein_protein,1
158415,160939,protein_protein,2
160320,160170,protein_protein,1
181996,153821,protein_protein,1
160680,197906,protein_protein,1
153326,198428,protein_protein,1
162134,176141,protein_protein,1
160120,198278,protein_protein,1
193733,187671,protein_protein,1
159045,198012,protein_protein,1
156166,158953,protein_protein,2
187282,171136,protein_protein,1
153621,93638,protein_protein,1
186641,188010,protein_protein,1
158284,197280,protein_protein,1
155212,186594,protein_protein,1
153330,188466,protein_protein,1
156625,197945,protein_protein,1
187817,179746,protein_protein,1
198545,187590,protein_protein,1
154991,172056,protein_protein,1
162534,160241,protein_protein,1
176639,156638,protein_protein,1
158285,191898,protein_protein,1
153320,155650,protein_protein,1
158118,162545,protein_protein,1
186905,183753,protein_protein,1
163269,163014,protein_protein,1
189458,164027,protein_protein,1
158318,181381,protein_protein,1
189196,163081,protein_protein,1
188990,163531,protein_protein,1
175021,154696,protein_protein,1
186971,186704,protein_protein,1
156186,188705,protein_protein,1
163248,158220,protein_protein,1
191982,183975,protein_protein,1
194452,158495,protein_protein,1
183980,162597,protein_protein,1
157585,155368,protein_protein,1
159159,183829,protein_protein,1
162442,197907,protein_protein,1
158889,158270,protein_protein,1
191973,160394,protein_protein,1
187877,191516,protein_protein,1
158730,187829,protein_protein,1
159410,198913,protein_protein,1
156456,159353,protein_protein,1
195572,157823,protein_protein,1
158940,157424,protein_protein,1
181544,181999,protein_protein,1
192610,160421,protein_protein,1
156139,154561,protein_protein,1
175805,78357,protein_protein,1
153440,160273,protein_protein,1
198869,188720,protein_protein,1
196360,187399,protein_protein,1
164082,158913,protein_protein,1
